4.940000000000000000e+02,1.330000000000000000e+02,1.470000000000000000e+02,1.320000000000000000e+02,5.000000000000000000e+02,9.934892654418945312e-01,2.647571382112801075e-04,1.336214772891253233e-04,1.249111664947122335e-04,1.089289580704644322e-04
6.700000000000000000e+01,1.030000000000000000e+02,1.060000000000000000e+02,5.140000000000000000e+02,1.140000000000000000e+02,2.168747633695602417e-01,1.851450204849243164e-01,1.673382967710494995e-01,1.333632022142410278e-01,1.180300116539001465e-01
6.700000000000000000e+01,1.120000000000000000e+02,1.130000000000000000e+02,1.060000000000000000e+02,1.030000000000000000e+02,3.001143336296081543e-01,1.508510857820510864e-01,1.119073480367660522e-01,9.714542329311370850e-02,9.448277950286865234e-02
6.700000000000000000e+01,1.030000000000000000e+02,1.060000000000000000e+02,1.120000000000000000e+02,1.130000000000000000e+02,2.592812180519104004e-01,1.678236424922943115e-01,1.647822260856628418e-01,1.348505914211273193e-01,9.035901725292205811e-02
4.940000000000000000e+02,0.000000000000000000e+00,1.320000000000000000e+02,5.000000000000000000e+02,3.000000000000000000e+00,9.994632601737976074e-01,1.121118111768737435e-04,4.371992690721526742e-05,1.230671955454454292e-06,3.964374286624661181e-07
6.700000000000000000e+01,1.060000000000000000e+02,5.040000000000000000e+02,1.030000000000000000e+02,2.940000000000000000e+02,1.739121228456497192e-01,1.194932013750076294e-01,1.178174838423728943e-01,1.135268434882164001e-01,8.272191137075424194e-02
5.140000000000000000e+02,4.750000000000000000e+02,5.070000000000000000e+02,3.830000000000000000e+02,5.190000000000000000e+02,1.413887441158294678e-01,1.079435795545578003e-01,8.061380684375762939e-02,7.141377776861190796e-02,7.049544155597686768e-02
6.700000000000000000e+01,1.060000000000000000e+02,1.030000000000000000e+02,5.040000000000000000e+02,2.940000000000000000e+02,1.853198707103729248e-01,1.380355209112167358e-01,1.282928436994552612e-01,9.641586244106292725e-02,8.142660558223724365e-02
4.940000000000000000e+02,6.700000000000000000e+01,5.140000000000000000e+02,4.520000000000000000e+02,1.030000000000000000e+02,2.721559703350067139e-01,8.396003395318984985e-02,6.765021383762359619e-02,6.578866392374038696e-02,6.405003368854522705e-02
6.700000000000000000e+01,1.030000000000000000e+02,1.060000000000000000e+02,1.140000000000000000e+02,1.120000000000000000e+02,4.749062657356262207e-01,3.583458065986633301e-01,3.513076007366180420e-01,2.067889720201492310e-01,2.031680792570114136e-01
6.700000000000000000e+01,1.060000000000000000e+02,1.030000000000000000e+02,1.120000000000000000e+02,1.130000000000000000e+02,3.232865035533905029e-01,2.104211151599884033e-01,2.011279165744781494e-01,1.741053909063339233e-01,1.231986284255981445e-01
2.940000000000000000e+02,5.040000000000000000e+02,5.030000000000000000e+02,3.000000000000000000e+02,4.290000000000000000e+02,1.367303133010864258e-01,8.569176495075225830e-02,8.501014858484268188e-02,6.847263872623443604e-02,6.845263391733169556e-02
6.700000000000000000e+01,1.060000000000000000e+02,1.030000000000000000e+02,5.040000000000000000e+02,1.070000000000000000e+02,5.483427643775939941e-01,3.547151386737823486e-01,3.444641828536987305e-01,1.617098599672317505e-01,9.255890548229217529e-02
4.940000000000000000e+02,0.000000000000000000e+00,1.320000000000000000e+02,5.000000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,1.514384884160335787e-08,8.471082169059229727e-11,7.383479136251203112e-13,5.799073244175390052e-13
6.700000000000000000e+01,1.030000000000000000e+02,1.060000000000000000e+02,1.120000000000000000e+02,1.130000000000000000e+02,4.519356191158294678e-01,3.158962130546569824e-01,3.098132014274597168e-01,1.826612949371337891e-01,1.353596448898315430e-01
4.940000000000000000e+02,2.940000000000000000e+02,5.040000000000000000e+02,6.700000000000000000e+01,5.030000000000000000e+02,1.107698082923889160e-01,8.829344063997268677e-02,7.070121914148330688e-02,6.587249040603637695e-02,6.304953247308731079e-02
4.940000000000000000e+02,6.700000000000000000e+01,2.940000000000000000e+02,1.030000000000000000e+02,3.000000000000000000e+02,9.570133090019226074e-01,2.414309186860918999e-03,1.724498579278588295e-03,1.009171828627586365e-03,9.382249554619193077e-04
5.040000000000000000e+02,4.940000000000000000e+02,4.290000000000000000e+02,4.200000000000000000e+02,2.940000000000000000e+02,1.210957169532775879e-01,1.016570776700973511e-01,9.811181575059890747e-02,7.917194068431854248e-02,7.713294029235839844e-02
2.940000000000000000e+02,3.000000000000000000e+02,3.010000000000000000e+02,3.370000000000000000e+02,3.150000000000000000e+02,4.782029688358306885e-01,1.694746464490890503e-01,1.470808684825897217e-01,8.005245029926300049e-02,6.434903293848037720e-02
5.140000000000000000e+02,6.700000000000000000e+01,1.060000000000000000e+02,1.030000000000000000e+02,5.040000000000000000e+02,1.772056370973587036e-01,1.066464185714721680e-01,8.930951356887817383e-02,8.518254756927490234e-02,6.681808829307556152e-02
