4.940000000000000000e+02,6.700000000000000000e+01,1.030000000000000000e+02,1.060000000000000000e+02,5.040000000000000000e+02,5.501414537429809570e-01,5.801947042346000671e-02,4.348479956388473511e-02,4.201944544911384583e-02,3.775790333747863770e-02
6.700000000000000000e+01,1.060000000000000000e+02,1.030000000000000000e+02,5.040000000000000000e+02,9.300000000000000000e+01,2.458494007587432861e-01,1.734542548656463623e-01,1.608511507511138916e-01,8.812763541936874390e-02,8.597563207149505615e-02
4.940000000000000000e+02,6.700000000000000000e+01,1.060000000000000000e+02,1.030000000000000000e+02,9.300000000000000000e+01,4.441461563110351562e-01,3.580964505672454834e-01,2.286674529314041138e-01,2.276532351970672607e-01,7.961858808994293213e-02
4.940000000000000000e+02,6.700000000000000000e+01,1.060000000000000000e+02,1.030000000000000000e+02,9.300000000000000000e+01,9.803116917610168457e-01,4.335107747465372086e-03,2.919177524745464325e-03,2.652494702488183975e-03,2.514015184715390205e-03
4.940000000000000000e+02,6.700000000000000000e+01,1.030000000000000000e+02,1.060000000000000000e+02,5.040000000000000000e+02,7.961717247962951660e-01,6.066641956567764282e-02,4.344199970364570618e-02,4.206610098481178284e-02,2.148080244660377502e-02
4.940000000000000000e+02,0.000000000000000000e+00,1.320000000000000000e+02,3.000000000000000000e+00,5.000000000000000000e+02,9.999955892562866211e-01,3.876470202612836147e-07,1.651214986964077980e-08,4.034964029564491739e-10,4.088028873749927072e-11
4.940000000000000000e+02,6.700000000000000000e+01,1.030000000000000000e+02,1.060000000000000000e+02,5.040000000000000000e+02,6.825038194656372070e-01,1.323381364345550537e-01,9.867877513170242310e-02,8.841142803430557251e-02,3.273551166057586670e-02
6.700000000000000000e+01,1.060000000000000000e+02,1.030000000000000000e+02,9.300000000000000000e+01,8.100000000000000000e+01,6.235795617103576660e-01,3.511251807212829590e-01,3.376027047634124756e-01,1.607699096202850342e-01,1.279524862766265869e-01
4.940000000000000000e+02,6.700000000000000000e+01,1.060000000000000000e+02,1.030000000000000000e+02,5.040000000000000000e+02,6.191200017929077148e-01,1.255013495683670044e-01,9.985405206680297852e-02,9.750203788280487061e-02,3.449167311191558838e-02
4.940000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+02,5.040000000000000000e+02,6.700000000000000000e+01,9.987656474113464355e-01,7.558910147054120898e-05,7.347911741817370057e-05,5.690008401870727539e-05,5.184709880268201232e-05
4.940000000000000000e+02,0.000000000000000000e+00,1.320000000000000000e+02,3.000000000000000000e+00,5.000000000000000000e+02,9.999996423721313477e-01,1.810970616134000011e-06,6.504640026605557068e-08,1.800590371248134147e-10,4.266568001676240840e-12
6.700000000000000000e+01,2.940000000000000000e+02,5.040000000000000000e+02,5.030000000000000000e+02,1.060000000000000000e+02,1.634467691183090210e-01,1.251560747623443604e-01,9.840848296880722046e-02,9.709791839122772217e-02,9.573537856340408325e-02
4.940000000000000000e+02,6.700000000000000000e+01,1.030000000000000000e+02,1.060000000000000000e+02,5.040000000000000000e+02,8.457236289978027344e-01,3.801294416189193726e-02,2.495147660374641418e-02,2.290260605514049530e-02,1.401013135910034180e-02
4.940000000000000000e+02,6.700000000000000000e+01,1.030000000000000000e+02,1.060000000000000000e+02,1.070000000000000000e+02,6.152860522270202637e-01,2.357355356216430664e-01,2.090554237365722656e-01,2.079035490751266479e-01,1.172900572419166565e-01
6.700000000000000000e+01,1.060000000000000000e+02,1.030000000000000000e+02,2.940000000000000000e+02,5.040000000000000000e+02,2.188683450222015381e-01,1.332077085971832275e-01,1.137592419981956482e-01,9.375972300767898560e-02,8.954622596502304077e-02
4.940000000000000000e+02,4.980000000000000000e+02,5.000000000000000000e+02,0.000000000000000000e+00,5.040000000000000000e+02,9.993656873703002930e-01,1.822114063543267548e-05,1.160353440354811028e-05,6.515778750326717272e-06,5.774354121967917308e-06
4.940000000000000000e+02,6.700000000000000000e+01,1.030000000000000000e+02,1.060000000000000000e+02,1.070000000000000000e+02,4.384578764438629150e-01,3.725851178169250488e-01,3.163189291954040527e-01,3.067342638969421387e-01,1.465387791395187378e-01
