4.940000000000000000e+02,0.000000000000000000e+00,1.320000000000000000e+02,5.000000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,5.340830000477581052e-09,9.333415017636752806e-17,1.973281820964912627e-27,2.533132726798839288e-31
4.940000000000000000e+02,0.000000000000000000e+00,1.320000000000000000e+02,3.000000000000000000e+00,5.000000000000000000e+02,9.999183416366577148e-01,4.203457706353219692e-07,6.222123971610926674e-08,1.219537004715220974e-08,6.625621828959538107e-09
4.940000000000000000e+02,0.000000000000000000e+00,1.320000000000000000e+02,5.000000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,7.069737684162191727e-09,1.520712528570229596e-16,1.719557113789416034e-27,2.538669775388952591e-31
2.940000000000000000e+02,3.000000000000000000e+02,6.700000000000000000e+01,5.030000000000000000e+02,3.010000000000000000e+02,1.849092990159988403e-01,1.036597639322280884e-01,9.594480693340301514e-02,8.119498193264007568e-02,7.080340385437011719e-02
4.940000000000000000e+02,0.000000000000000000e+00,1.320000000000000000e+02,5.000000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,3.487007557700927407e-11,2.150650205592265243e-19,1.127290996542072832e-27,3.214352274251494288e-32
4.940000000000000000e+02,0.000000000000000000e+00,1.320000000000000000e+02,3.000000000000000000e+00,5.000000000000000000e+02,1.000000000000000000e+00,2.281321975772243604e-08,4.569529643561054399e-09,2.841089993474432696e-13,5.473377827358572034e-14
4.940000000000000000e+02,0.000000000000000000e+00,1.320000000000000000e+02,5.000000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,2.076646667126258450e-11,3.348807105708547575e-20,5.197720437659174283e-28,1.004801991633733961e-32
4.940000000000000000e+02,0.000000000000000000e+00,1.320000000000000000e+02,5.000000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,6.054721612969160560e-09,1.144101430839572367e-16,4.324525621660271455e-26,1.343473358718634598e-29
4.940000000000000000e+02,0.000000000000000000e+00,1.320000000000000000e+02,5.000000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,1.728703578939352892e-13,4.820552700957036696e-20,1.940905852375274558e-25,1.074696444923245618e-32
6.700000000000000000e+01,1.030000000000000000e+02,1.060000000000000000e+02,1.140000000000000000e+02,1.190000000000000000e+02,1.551800668239593506e-01,1.014852300286293030e-01,9.044931083917617798e-02,8.563169836997985840e-02,5.851934105157852173e-02
