spectralCentroid,spectralCrest,spectralDecrease,spectralEntropy,spectralFlatness,spectralFlux,spectralKurtosis,spectralRolloffPoint,spectralSkewness,spectralSlope,spectralSpread,pitch,harmonicRatio,LA,ratioLGLA,ratioLCLA,diffLCLA,peakloc,peakval,pos_slope,neg_slope,PR,Fo,AMfactor,DAM,peakloc_unweightedSPL,L63,L125,L250,L500,L1000
63.081251383496,28.0790923496519,-92.4662054828429,0.14324111729232,0.0106098353534541,1.08714306838008e-07,1420.1612718344,115.968032737413,25.3457696020551,-1.3736893523651e-11,71.2768212792935,400,0.0138625275345314,24.7098258638372,1.71147499605234,1.55190360393636,13.6374419468918,0.9,0.137262099572113,0.228097652572016,-0.301550432687441,50.9507627100898,0.9,0.2429763600692,1.30391179788464,0.2,3.38086509361381,2.74738264880681,3.83833227650067,1.84223272370681,1.44144156172925
57.6500087709715,30.6800694713031,-259.42206591902,0.0678292630004575,0.0117628489149185,4.54707774237884e-05,847.45852132829,72.7475194417188,22.2801571234897,-2.5052663771192e-09,81.7297068146741,400,0,47.9640359040539,1.46092677615788,1.21683961951396,10.4005032957889,0.45,0.19352261842681,0.529184763918135,-0.340220122663569,20.7294784844902,0.8,0.112300855198027,1.16798927953348,0.5,5.72105514132413,5.84836876254116,3.34249666249168,2.09177699289606,1.96519082129661
75.0498873517435,25.4244984311978,-22.8435441107337,0.217764171650268,0.00828334459145787,3.23667273826333e-06,180.938194998668,177.970025908486,9.19615435290071,-2.18510746109362e-10,85.7438985773521,398.448589398023,0.0107354625582515,43.3698167273113,1.50500314058429,1.29960332866613,12.9937414551426,0.45,11.8246303359572,2.68883728057783,-3.08785655878522,198.167951633583,0.7,0.818432541372178,7.74413465502084,2.8,7.23540518733127,5.84444224338617,6.48156357382975,5.89119871361463,13.6244423921046
60.8261589610058,29.4819065287291,-125.025657571491,0.105048853094402,0.0121759018158295,2.86197980819187e-05,642.848774868684,87.793631342622,19.1341452314448,-2.02584383888064e-09,89.7843597345038,399.81311769991,0.00672746050691543,49.1623155878976,1.41639951098395,1.24110718424386,11.8533874823062,0.05,0.72501073203119,1.14524979292618,-1.01536669701171,4.1214787707376,0.7,0.250323565271885,2.33138119629039,0.4,7.26058668150302,5.8748249815048,4.36866070294604,2.65064268134678,6.16536385544408
185.210193061543,16.7965518835352,-1.06690331847168,0.443952470382742,0.0857587034206741,6.13328391025727e-10,109.482457644932,444.437223330023,7.44482737558151,-1.62014012408241e-13,197.553414199295,154.388355086008,0.64324465403277,19.4634685320971,0.887568702152813,1.51396338605842,10.0035101911982,0.9,17.7213532020489,3.15724116423072,-3.22504762598529,675.157312485858,0.9,2.56384238125588,12.6968144383124,0.9,6.34684666922118,19.1198128477326,19.5403005924973,11.6392252708019,11.1029809453492
54.6730076618096,28.2856836617443,-104.702081891314,0.092737702889933,0.00181002575573279,1.74405171607589e-05,3294.86013623902,76.7952205915699,40.4815292691801,-2.51663580014411e-09,32.3230115982772,387.917419559441,0.0290755786770024,41.5598233449266,1.27224970102487,1.43853825969511,18.2255726029201,0.05,1.3375969671169,0.669374654865988,-0.655134696463993,2.19606115800367,0.6,0.112951083017675,1.44173754976194,0.7,7.91208622727741,12.3385088955386,5.32311927101462,3.44305644091996,2.03024741335603
72.4294181140579,28.9504531502557,-157.992902621911,0.133579215814463,0.0300180992059809,1.5006894721586e-05,502.898978575675,158.183791430857,16.7017265848107,-9.15995211253094e-10,126.156130185779,400,0,46.2227327526352,1.32304017707355,1.17297256434587,7.99526461529736,0.05,0.700725495958365,0.663937333791331,-0.443988831382301,2.74646828483242,0.7,0.0787185623186861,1.26484252810913,1,6.24367842631928,4.87636217568905,3.05921101534825,3.01526727675328,2.31980358549913
55.8688021165666,30.8814915699585,-1098.63741738852,0.0534375289572293,0.00806618466845923,1.78672027408458e-05,2884.35226417373,72.9158436014545,35.5264513623896,-2.02130235354203e-09,66.2397940421659,400,0,41.2909517223847,1.40914750095278,1.22224479474196,9.17669909024155,0.05,1.28344331038321,0.574748856154223,-0.797208159345915,8.74901182244351,0.5,0.141851577739823,1.33919799428222,0.9,7.25760977742215,5.83291812811706,3.80618032473878,2.87649429333386,2.95900943722351
59.9600310564885,28.5321269644993,-57.227278137143,0.134465873675723,0.00416241484757061,1.12767497226639e-06,472.83554672728,111.93882603184,13.8566200449409,-1.06005065024323e-10,52.762216405013,400,0.0134303974386023,34.5233747002544,1.60615874076779,1.46955629989357,16.2106680840906,0.55,1.36156695988937,1.09899025813924,-0.78672773611621,4.80225506063054,0.7,0.267264826434371,2.14499734980345,0.5,8.6550562277116,4.71487476686945,4.54320780585009,2.7769721543436,3.0939798279598
70.0018154778857,29.6465686508918,-307.057656660551,0.103229109925856,0.0265707597889558,2.10101692295856e-05,765.308635361973,151.560402981171,20.671210482145,-2.33599934141603e-09,117.755206422691,400,0.00630300800802443,48.6653364995222,1.27134044096602,1.12533766315801,6.09959955364845,0.35,0.962074948849469,0.780598443352958,-0.553094680415455,3.0229425211907,0.6,0.119773646356302,1.17905662974665,0.6,6.42164401153302,4.78295843082942,4.05200919604062,3.65706104978531,2.81536708632963
